name,title,country,elo,birth_year,approx_age
"YOSHIZAWA, KAZUFUMI",0,95,1620,1993,30
"RODRIGUEZ JIMENEZ, JOSE DANIEL",0,89,1620,2001,22
"MYRZAEV, ARIPZHAN",0,97,1620,1999,24
MIRANDA DANILO ENRIQUE,0,105,1620,1955,68
"HERRERA, ADRIAN",0,172,1620,1986,37
"HADJIYIANNIS, COSTAS",0,120,1620,1950,73
"AMIN-ERDENE, BAYANMUNKH",1,65,1620,2006,17
ABIGAIL KARYAH,0,162,1620,2008,15
"FINCH, RUSSELL",0,157,1619,1950,73
ABDALLAH MOHAMMED IBRAHIM,0,123,1619,1998,25
"ADESHOLE BECKLEY, BRIAN",0,174,1619,1987,36
"AL MUTLAQ, IBRAHIM A",0,146,1619,1989,34
AUGUSTINE TAMU,0,125,1619,2003,20
"CAMACHO FABRE, RAFAEL",0,115,1619,1954,69
GETANGE JOHNPAUL,0,149,1619,2006,17
"LOPEZ URBINA, LUIS ISMAEL",0,117,1619,1999,24
"PEREZ SALAZAR, JIMMY ALBERTO",0,117,1619,2005,18
"RAMIREZ, MAURICIO",0,99,1619,1987,36
"SAMBAHAMPHE, MAHENDRA KUMAR",0,119,1619,1980,43
"SEGURA CORDERO, ARIEL",0,89,1619,2007,16
"SHIBATA, MISAKI",0,95,1619,1993,30
"VASQUEZ VASQUEZ, MARIELOS",1,105,1619,2007,16
"VIERA PEREZ, NESTOR A.",0,115,1619,2000,23
"KAO, KERMO",0,66,1619,2009,14
"KAGONDU, BRIAN",0,149,1618,1995,28
"JUMA, MAXWELL",0,149,1618,1993,30
HEDRICE MARIO SANDE,0,132,1618,2002,21
"KRAUSS, VICTOR FERNANDO",0,43,1618,1985,38
MOHAMED SALEM GHAILANI,0,141,1617,1988,35
"RAMIREZ PEREZ, ERICK ALBERTO",0,108,1617,1990,33
"SILICUANA QUISPE, CRISTHIAN",0,99,1617,2002,21
"DEL CID WINTER, ROBERTO",0,89,1617,1984,39
"GEORG KINELL, ANDREAS ERIK",0,83,1617,1979,44
"JOP ASPUAC, RONALD SAMUEL",0,108,1617,1991,32
"RABARY,ANDRIATSIMANDRESIARISON NYUD ANDONIRINA",0,84,1617,1982,41
"RAZANAMPARANY,JOSE",0,84,1616,1958,65
"QATAN, SAID MAHAD",0,142,1616,1976,47
"MODONGO, BOIKHUTSO",5,125,1616,1979,44
"MAGAGULE, SENZO FREDERICO",0,132,1616,2002,21
"CONDORI, JHOEL",0,99,1615,1984,39
"KEPCHHAKI, JEET BAHADUR",0,119,1615,1966,57
KHALID MOHAMED AHMED,0,123,1615,1977,46
"RAFAT, ALSAWADHA",0,103,1615,1980,43
"RAI, BINAY",0,119,1615,2002,21
"TUGA, HERCULES",0,125,1615,1994,29
"ROCHESTER, RONALDO",0,113,1615,1998,25
AHMED ABDELLAHI EL HADJ,0,141,1615,2004,19
"ALBATESH,AHMAD.",0,102,1615,2008,15
"ASLAN, ATALLAH",0,128,1615,2003,20
"FENG, EUNICE",0,129,1615,2009,14
"TUGSTUGULDUR, ERDENEBAT",0,65,1614,2008,15
"RAY, SURAJ",0,119,1614,1988,35
"TATARCIUC, IURI",0,50,1614,1983,40
"TREJOS PITTY, ISAAC STEVEN",0,83,1614,1999,24
"WENG, YU-HSIN",0,71,1614,2001,22
"HISORIEV, SHORAHMAT",0,45,1614,1955,68
KPAN DECKALET MARIO PROSPER,0,140,1614,1974,49
"KUGURU, HARRISON GITHINJI",0,149,1614,1999,24
"LWANGA, CHARLES KAROLI",0,149,1614,1970,53
"QASHBARI, ABDULLA MOHAMED",0,96,1614,1984,39
NYANDORO COLLIN,0,124,1613,1988,35
NEDAL KANAN,0,103,1613,1994,29
MOHAMED ALI DJAMA,0,153,1613,1985,38
"ARTEAGA SAENZ, JUAN MANUEL",0,89,1613,1985,38
"VINALES GONZALEZ, ENZO MATHIAS",0,43,1613,2013,10
"MURDOCK, CHRISTOPHER",0,118,1613,1993,30
"BIN NASRIN, NAYYEF ASHYRAF",0,77,1612,1993,30
"MAZIN, AL-KAYYALI",0,103,1612,1959,64
MOHAMMAD BEIK,0,103,1612,1990,33
"GARCIA SANTIAGO, JORGE J.",0,115,1612,1999,24
"SAKAKIBARA, YUTA",0,95,1612,1992,31
"CYUBAHIRO, BEN PATRICK",0,175,1612,2004,19
"TRAVERSO AVILES, WILKINS",0,115,1612,1978,45
"ZEID,HOUSSEIN.",0,102,1612,2005,18
EKPO LAWRENCE,0,155,1611,1997,26
"ALVARO, JULINHO HENRIQUES",0,132,1611,1999,24
"ANTONIO, KYELL-JEAN",0,91,1611,2004,19
"CORADO, ADRIAN MAURICIO",0,108,1611,2006,17
"LOWE, MARK",0,113,1611,1967,56
MACHINYA DESIRE,0,125,1611,2002,21
"MARIN GOMEZ,DANIEL",0,82,1611,2005,18
"MASLOV, ARTEOM",0,50,1611,1998,25
"RAJANDU, AARON",0,66,1611,2010,13
"GOMEZ DACAK, FRANKLIN PAUL",0,43,1610,1986,37
"JUAREZ GARCIA, DANIELA",0,108,1610,2006,17
"MELENDEZ ARCE, KALET",0,89,1610,2003,20
MONYOU N. JOHNWAYE,0,162,1610,1990,33
"RAILEAN, SERGIU",0,50,1610,1971,52
RAMANANDRAIBE ANDRY IRINA,0,84,1610,1994,29
"ZARROUGH, ABDULMOTALEB A.",0,133,1610,1969,54
"AL-KHELAIFI, AISHA",1,109,1610,1992,31
"DA CONCEICAO, MARCOS",0,176,1610,1980,43
"DAMIR, TALAPKER",0,97,1610,1995,28
"DEPAUNE, RICKO",4,171,1610,1992,31
"GEORGIOU, ANDREAS",0,120,1610,1973,50
GHAITH SAEED ALNUAIMI,0,23,1610,2006,17
"DONALDSON, SHELDON",0,95,1609,1981,42
"ESCOBAR VILLOTA, DOMENIKA GABRIELA",0,82,1609,2007,16
HAMMAM ISMAIL,0,103,1609,1994,29
"JARAMILLO ARCE, KATHERIN JOMIRA",0,82,1609,1995,28
"RICE, LAUREN",0,52,1609,2007,16
TUGSBAYASGALAN BAYANMUNKH,0,65,1609,2007,16
"TOCHIKUBO, JIN",0,95,1609,2006,17
"BARBOZA VIQUEZ, MARTIN EDUARDO",0,89,1609,2007,16
"CHO, SUNGYUN",0,77,1609,1998,25
"CRUZ LIMA, KIMBERLY ESMERALDA",0,108,1609,2001,22
"DZHAPAROV, MEDET",0,97,1609,1975,48
"FUENTES SOLANO, NAHUM ALFONSO",0,89,1608,2006,17
TARABAY HADY,0,116,1608,2004,19
"SEQUEIRA, RANDALL DANILO",0,117,1608,1997,26
MYO MYINT SWE,0,88,1608,2004,19
MODALA SERATIWA,0,125,1608,1997,26
"ESPINOZA SUPE, CHRISTIAN JAVIE",0,82,1608,2002,21
"KAO, JAMISON EDRICH",0,129,1608,2009,14
"ANTONIO, BERNARDO",0,107,1608,1995,28
"CACERES GALEANO, TRISTAN GABRIEL",0,114,1608,2002,21
"COSSA COSSA, REMIGIO ENOQUE",0,132,1608,2006,17
"DAVLATOV, ODINAAHMAD",0,45,1608,1959,64
KARMEL.JALGHOUM,0,128,1607,2002,21
KAUNG HTAT NAING,0,88,1607,2007,16
"ARSTANBEKOV, DZHANYSH",0,97,1606,1953,70
"KPODO, EVANS MAWUKO",0,155,1606,1954,69
"OIM, MIKK KAAREL",0,66,1606,2009,14
TIKITA CLAIGH,0,139,1606,1988,35
"WHITE, ANDRE",0,173,1606,1968,55
JOHN CHOL SALVA,0,127,1605,1988,35
"LIU, YELI",0,129,1605,1996,27
MUHAMMAD SHAFIQUE JNR,0,121,1605,1970,53
"TUKTAMISOVA, DIANA",0,50,1605,2007,16
BABEO ORISON NDIANE,0,125,1605,2005,18
BKHEET KHAMES NANA,0,123,1605,1966,57
"CHARYYEV, ILHAN",0,70,1605,2008,15
HOWAHOWA GIFT,0,139,1605,1981,42
JAMES BEDELL,0,162,1605,1965,58
EZELDEEN ALMAAQBEH,0,103,1604,2006,17
"JACOBS, ANNELAINE",1,91,1604,1996,27
"LEE, JING XI JONATHAN",0,52,1604,2008,15
"KARAM, YOUSSEF MARK",0,116,1604,2007,16
"LIEW, MARK",0,52,1604,1983,40
MUAZ ALAGIB KHOJALY,0,123,1604,1992,31
"SHARIFOV, NURALI",0,45,1604,1978,45
"ULUGKHOZHAEVA, ZEBO",0,45,1604,1961,62
YONATAN RUSSOM TESFAY,0,160,1604,1998,25
"ZIYOEV, MAHMADSHARIF",0,45,1604,1962,61
"DADOSH, ABDULBARI M.",0,133,1604,1985,38
"DE SOUSA, JOSE LUIS",0,176,1604,1972,51
"BURKOVA, MILDE",0,66,1603,1951,72
"LEONARDO, FRANKLIN",0,52,1603,1993,30
"MARKIDOU, CHRISTIANNA",3,120,1603,1977,46
MUHAMMAD AFZAL,0,121,1603,1968,55
"OLIVARES BORJAS, RODOLFO",0,82,1603,1983,40
"SAODATOV, QOSIM",0,45,1603,1971,52
"OSAMA, ALNOUR",0,123,1603,1962,61
"BARKER, SHAWN",0,173,1603,1976,47
BOOIS IVAN,0,124,1603,1994,29
"HORACIO, RICARDO",0,107,1603,1996,27
"MAMBETOV, ZHOOMART",0,97,1602,1988,35
"SALEM, ABDALLAH",0,103,1602,1952,71
"SHIH, LU-CHUNG",0,71,1602,2002,21
"TORRES TORO, ADRIAN",0,115,1602,2009,14
"TSOGT-ERDENE, BAYARJAVKHLAN",0,65,1602,2009,14
"ANTOHA, IVAN",0,50,1602,2005,18
"AVEZOV, SANJARBEK",0,70,1602,1999,24
"KARTODIKROMO, VIRGIL",0,156,1602,2004,19
"RICHARDS, TRISANN",0,131,1602,1992,31
"KASSAR, BASHAR",0,116,1601,2006,17
"MALDONADO, RIGOBERTO",0,114,1601,1997,26
"LATIFA,EDWAR.",0,102,1601,2008,15
AL MAMARI MOHAMMED SALIM,0,142,1601,1977,46
"SANABRIA GAMEZ, RONALD EFREN",0,117,1601,1992,31
"AL MANSOURI, MOZA",3,23,1601,2000,23
"CARASIOV, ARTIOM",0,50,1601,2007,16
"SAWAMURA, TETSUSHI",0,95,1600,1961,62
"JIANG, YOUHAN",0,52,1600,2005,18
"MUSAEVA, SHAKHNAZI",0,97,1600,2000,23
"OTS, HEIKKI",0,66,1600,1952,71
ZOL-UCHRAL ERDENESAIKHAN,0,65,1600,2011,12
"TANG, TSZ SANG",0,129,1599,1988,35
"HERNANDEZ, JOSE M.",0,105,1599,1960,63
JOANG MOLAPO,2,178,1599,1965,58
"KERCIKU, SUZANA",0,68,1599,1999,24
"MANCHENO BARAHONA, MATIAS GABRIEL",0,82,1599,2009,14
"MBONGENI, MABUZA",0,182,1599,1994,29
"ZHOLDOSHMAMATOV, ADILET",0,97,1599,2003,20
"ARENDS, GILBERTO TORIBIO",0,91,1599,2003,20
IJLAL AMER,0,121,1598,2007,16
"MIZZI, STEVE",0,126,1598,2000,23
"RAZAFINDRAMBOLA, TEDDY",0,84,1598,2001,22
"SAID, KHALLEEFAH",0,133,1598,1978,45
SALEM ALGLEILAT,0,103,1598,1978,45
YOSIF FATHALRAHMAN,0,123,1598,2002,21
"AU, MATTHEW",0,129,1597,1957,66
DLAMINI SIMPHIWE,0,182,1597,1997,26
"LEE, KWAN HO",0,129,1597,1997,26
"SHARIFI, KHUSRAV",0,45,1597,2004,19
"SUSSU, MARGARIDA",0,107,1597,1988,35
"VILLAGRA RAMIREZ, DERLIS",0,43,1597,1976,47
"TAKAYASU, NOBUYUKI",0,95,1597,1969,54
ALI SALIM ABDULRAHMAN,0,180,1597,1972,51
"CHOI, DAEHYUN",0,77,1597,1998,25
"RIVERA, BRYAN",0,114,1596,1980,43
"AMINI, ALI",0,122,1596,1964,59
"TOMSON, MIHKEL",0,66,1596,2006,17
"SHAIKHANI, MOUJAHED",0,102,1596,1981,42
"CHIRINDZA, ELVITO ORLANDO",0,132,1596,1994,29
SHABA VITUMBIKO,0,139,1596,1993,30
"WILSON, HANNAH",0,113,1595,2009,14
"KALKANOV, KAIDU",0,97,1595,2003,20
"NISHANOV, MAMIRZHAN",0,97,1595,1982,41
"BAPTISTA, JOSNE",0,107,1594,1997,26
"ALNAYRAY, MIFTAH KHALLEEFAH",0,133,1594,1998,25
"BOLDISOR, CONSTANTIN",0,50,1594,1963,60
"MUNOZ OROZCO, SASHIR NICOLAS",0,43,1594,2002,21
"RANAIVOSON,RAMAMOMJY HERIMANANTSOA",0,84,1593,1966,57
"RAWANI,YAHEA.",0,102,1593,2009,14
"ALEXANDER, ANDY",0,131,1593,1973,50
MOHAMED TIJANI,0,141,1593,2002,21
"CHIRPII, ALEXANDRU",0,50,1593,1953,70
"LAZARIS, STELIOS",0,120,1593,1958,65
MUHAMMAD HAROON,0,121,1593,1979,44
"MYRZABEKOV, ASANBEK",0,97,1593,1990,33
"NAVAS, MIGUEL",0,82,1593,1997,26
"ALHERBAWI, AHMED",0,128,1592,2001,22
"AL JAHWARI, ADNAN MOHAMMED",0,142,1592,1988,35
"ANDRADE PUENTE, ROBINSON STEVE",0,82,1592,2000,23
"GUTERRES, COSME",0,176,1592,1978,45
"GUTIERREZ CHOGUAJ, JOSUE EMANUEL",0,108,1592,2008,15
"NAZARMYRADOV , OVLAGULY",0,70,1592,1999,24
"WAKKAF,HABIB.",0,102,1592,2006,17
"REAL PUIGDOLLERS, SILVIA",0,72,1591,1974,49
"AL BALUSHI, EMAD",0,142,1591,1999,24
"ALZAROUG, HUSAIN",0,133,1591,1973,50
"MARS, DAVION",0,154,1591,1995,28
"YANG, HYUNSEUNG",0,77,1590,1990,33
"ZARYLYKOV, ERHAN",0,97,1590,2010,13
"GOMEZ, OSMAR",0,43,1590,1990,33
"MATYAKUBOV, ULUGBEK",0,70,1590,1977,46
"TEFERA , ZENEBE TADESSE",0,138,1590,1987,36
"ALTAMIMI, SARA",0,128,1589,2011,12
"THASANGKHA, PHAKAWAN",0,112,1589,1994,29
"SUENDE, RICARDO",0,107,1589,2001,22
SHAMAS SALIM AHMED,0,142,1589,1976,47
"GAVARRETE PERDOMO, ALEXI",0,114,1589,1997,26
"ESTUR, GAVINO AGUILAR",0,166,1589,1960,63
"ABDEL MALEK, KHALIL AMIR",0,116,1589,1998,25
"BURANASING, WANAWEE",0,112,1589,1997,26
"FERNANDO, VIANDRO ABEL",0,132,1588,1995,28
"ASANBEKOV, URMATBEK",0,97,1588,1974,49
BULEZI MATEUS,0,124,1588,2000,23
"EOM, HUISANG",0,77,1588,1993,30
"KONG, ZI YAU BERNADETTE",1,52,1588,2008,15
MAGDI ABUEISA,0,123,1588,1963,60
"OMERI, KORADO",0,68,1588,1998,25
"OCHOA SILVA, BRAYAN",0,114,1587,2005,18
ABDALLAH NASSAR,0,103,1587,2000,23
"SAMARXHIU, ENDRI",0,68,1587,1985,38
BAKHEET FARAG,0,123,1586,1986,37
"HERNANDEZ, PEDRO ANTONIO",0,114,1586,1997,26
RUBA AL-QUDAH,0,103,1586,2007,16
"PAK, AARON",0,97,1586,2009,14
"SALGADO VILLALBA, LUCAS MARTIN",0,82,1585,2004,19
"DODON, VLAD",0,50,1585,2002,21
"GOLBAN, LIUDMILA",0,50,1585,1967,56
"KUZMIN, IVAN",0,66,1585,1987,36
"MURAD, BINO",0,103,1585,1956,67
OSAMA HASSAN,0,123,1585,1992,31
"RAMOS, JORGINO JOAO",0,75,1585,1991,32
"AL KATHIRI, HASSAN",0,142,1585,1983,40
"TALMACI, ARSENIE",0,50,1584,2009,14
"LEE, JIWOO A",0,77,1584,2012,11
"USUPBEKOVA, ZARINA",0,97,1584,2001,22
ZABDIEL NEFTALY TORRES PEREZ,0,105,1584,2005,18
"CALIX, CARLOS",0,114,1584,2005,18
"BADRAN, NADER",0,103,1584,1972,51
"ALGABRI, ASMA",0,146,1583,1995,28
"AL DAHMANI, NASSER",0,142,1583,1989,34
"MARIAM, ESSA",0,23,1583,2001,22
MPIGHU STEVE,0,139,1583,1982,41
"JAMES, SHEMILAH",1,86,1583,2003,20
CHOL AYUEN CHOL,0,127,1583,2000,23
"CHO, HUNG-LING",1,71,1583,2002,21
BASHAR ABOU DOUD,0,103,1583,2000,23
"ARAZMEDOVA, ENESH",0,70,1582,2007,16
"ALISHEROV, ABDULLA",0,97,1582,1948,75
MONAHENG MOTLOMELO,0,178,1582,1995,28
"NAKAZAWA, RYO",0,95,1582,1994,29
"RANIVOSON,NOMENJANAHARY TSILAVINA",0,84,1582,1996,27
"CAMPBELL, TEVIN",0,118,1581,2001,22
"PETROV, DANIEL",0,50,1581,2008,15
MUHAMMAD MASOOM KHAN,0,121,1581,1989,34
KHALID ABDULRAHMAN ALKHULAIFI,0,109,1581,1978,45
HAMDI HASSAN,0,128,1581,1971,52
"DUBA, YAMIL",0,43,1581,1985,38
"BUESTAN BRITO, ANAELA",0,82,1581,2002,21
SREEKARTHIKA VELMURUGAN,0,52,1580,2012,11
"HERON, STEVE",0,135,1580,2009,14
"JAZIRE, ELIJAH",0,132,1580,1988,35
KHALID ABDULATY ABDALLA,0,123,1580,1980,43
MOHAMED AHMED SIDIYA,0,141,1580,1988,35
"MONROY LOPEZ, GUSTAVO ADOLFO",0,108,1580,2010,13
"PRIDE, CURTIS",0,173,1580,2004,19
ALBERTO ANANIAS PAMBO,0,132,1580,2005,18
"BOTSOE, KOFFI",0,148,1580,1974,49
"CRAVID, ABDULAZIS",0,152,1580,1978,45
"GARCIA REYES, ALEJANDRA NICOLLE",0,114,1579,2003,20
"LYASENGA, JOHN A",0,180,1579,1974,49
"SHIMAS, SAID ISSA",0,142,1579,1990,33
SHRIYAN SANTOSH PRIYASHA,0,139,1579,2006,17
"SILVA, MIGUEL ARCANJO",0,176,1579,1993,30
EJAZ AHMAD,0,121,1579,1966,57
"ELIAS DIAZ, FELIX",0,115,1578,1991,32
"CAMPBELL, CLARENCE",0,124,1578,2000,23
"COLON MAGOBET, RICHARD",0,115,1578,1972,51
"GUEVARA, LEOPOLDO",0,105,1578,1950,73
"KOBENOV, OMURBEK",0,97,1578,1960,63
"LEE, SANGMOON",0,77,1578,1991,32
OTGONBAYAR BAT-ERDENE,0,65,1578,2007,16
"SHIH, CHING-AN",3,71,1578,2001,22
"TARUTA, ILJA",0,66,1578,2000,23
"ZHANG, YICHENG",0,95,1578,1992,31
"SCHWARZ, BERNHARD",0,124,1577,1988,35
"AL-BLOOSHI, HAMAD ESSA",0,23,1577,2007,16
"MASIALA MAYUKU, EDDY",0,181,1577,1972,51
PEREZ FRANCISCO,0,105,1577,2002,21
OMER KHAN,0,121,1577,1977,46
"BOWLES, ANDREW",0,86,1576,1953,70
"BRONNE, ALESSANDRO",0,156,1576,2003,20
"MURILLO MARTINEZ, RAUL ERNESTO",0,114,1576,2003,20
RAKOTOARISOA ITOKIANA,0,84,1576,2005,18
ALFRED J. KOLLIE,0,162,1575,1980,43
"AL GHAFRI, AMER",0,142,1575,1975,48
"TAULANANDA, ANON",0,112,1574,2006,17
"BOFROUD, NAYA",0,102,1574,2005,18
"BOWEN, MARK",0,118,1574,1971,52
"MATAMOROS, DENILSON",0,114,1574,1998,25
"SIDDHARTH, SAI",0,52,1574,2011,12
"ALNASR,AMJAD.",0,102,1574,2006,17
BAHA ALDEEN ALGHAZO,0,103,1573,1995,28
"POLTAN, JURI",0,66,1573,1954,69
"RAJOARIMANANA, FANAHY FORTUNAT",0,84,1573,2003,20
ABDALLAH ABU SAA,0,103,1573,1992,31
"OROZBEKOVA, AIIZA",0,97,1572,2006,17
"MINDA MEJIA, PABLO",0,82,1572,1992,31
"SUGITA, KEI",0,95,1572,1991,32
"SENYEGAH, PAUL",0,155,1572,1990,33
"SARWATE, ROHIT",0,129,1572,1973,50
"RAMSING, RAJIV",0,156,1572,2001,22
"ALAKABANI,AGHAID.",0,102,1572,2006,17
ALVIN SIRYON,0,162,1572,2002,21
"AYMAKOVA, MAHRI",0,70,1572,2008,15
"BALLEBAKO, KOKOU DIFENDRAMAKADA JACQUES",0,148,1572,1995,28
"MAJDI, ALSAAIDEH",0,103,1572,1983,40
"WALSH, NATHAN",0,118,1571,2005,18
"AKAI, KIYOTAKA",0,95,1571,1957,66
"AL KATHIRI, MOHAMMED NASSER",0,142,1571,1991,32
"ALVARENGA, JUAN",0,105,1571,1951,72
"CHARLES, CLEOPHAS",0,180,1571,2002,21
"RIVERA ZURITA, MATEO FERNANDO",0,82,1571,2004,19
"SOCOLOV, VICTOR",0,50,1571,1945,78
"USMANOV, ULUGBEK",0,97,1571,1985,38
"YAMADA, TAKAHIKO",0,95,1571,1983,40
"FLERI, LUKE",0,126,1570,2007,16
"TAKAGI, HIDEKAZU",0,95,1570,1971,52
"PINEDA COELLO, FERNANDO",0,114,1570,2001,22
"PARK, INCHAN",0,77,1570,2009,14
"IZAGUIRRE LOPEZ, DERECK MANRIQUE",0,114,1570,2002,21
ANUDARI TSOGDELGER,0,65,1570,2007,16
CHEIKH AHMED ISHAK,0,141,1570,1964,59
"COMAS COLON, RINELLY M.",3,115,1570,1995,28
NAZAR SALIH MOHAMMED,0,123,1569,1992,31
ABDUL RAHMAN AL-MAHROUK,0,103,1569,2001,22
AMINI EZATULLAH,0,144,1569,1981,42
"BAHROUN, BASSAM ABDUSALAM",0,133,1569,1984,39
HAMZA BUSTAMI,0,103,1569,2008,15
MAH YAHYA,0,141,1569,1989,34
"MEDINA, JOSHUA",0,86,1569,2008,15
"MUHAMMED , ZAHID",0,121,1569,1974,49
ZAW YE HTUT,0,88,1569,2007,16
KAUNDUM A. ROBERT DIATTA,0,170,1568,1974,49
"LANGA, MARIO EMERSON",0,132,1568,1994,29
CORNELIUS K. WREH,0,162,1568,2000,23
AMEER EDREES,0,123,1568,1976,47
"KANG, SOHYUN",0,77,1568,2007,16
"JALLOW, JALAMANG",0,145,1568,1953,70
"REJEPOVA, JAHAN",0,70,1568,2010,13
"LEE, JUNGWOO",0,77,1568,2006,17
"ARCE ESCOBAR, FERNANDO",0,43,1567,1991,32
"ESPINAL FERRUFINO, RIGOBERTO",0,114,1567,1954,69
"FLORES BARRERA, AUGUSTO CESAR",0,108,1567,1995,28
"KELLY PADILLA, JERRY LEE",0,114,1567,1975,48
MICHEAL KUANY ATENG,0,127,1567,1994,29
"MOHAMMED, YAGHI",0,103,1567,1990,33
"RIVERA VALENTIN, CHRISTIAN Z.",0,115,1567,2006,17
JOSIAH E. GREENE JR.,0,162,1566,1978,45
"VIJAY, REGE",0,52,1566,2009,14
"TABOOK, HAMED SALIM",0,142,1566,1993,30
"SHABANAJ, LEFTER",0,68,1566,1945,78
"MURENZI, HASSAN",0,175,1566,1996,27
ACHEAMPONG DAVE QUANSAH CHIEF,0,155,1566,2012,11
"AVEIRO, JOSE",0,43,1566,1993,30
"BADIEH, MAHMOUD",0,116,1566,2008,15
"FLORES BARRERA, SERGIO DAVID",0,108,1566,1995,28
GAREEBALLAH GISMALLA,0,123,1566,1977,46
"HAMOURI, TAQWA",0,128,1566,2006,17
"CHAN, WANG IP BORIS",0,129,1565,2009,14
"ALISHEROV, ALIKHAN",0,97,1565,2008,15
"CRUZ ZELAYA, FELIPE",0,114,1565,1971,52
EDILSON GUIRENGANE,0,132,1565,1999,24
"LEBEL-ARIAS, JULIA",5,100,1565,1944,79
"LOPES, PEDRO",0,176,1565,1999,24
"LOPEZ L., DAIRYN D.",0,108,1565,2000,23
"SARKHADOV, IBRAKHIM",0,45,1565,1957,66
"ANDRIANARISATA, GIAN LUCAS",0,84,1564,2004,19
"LOPEZ MAZARIEGOS, LEONARDO",0,108,1564,1986,37
"PITANTANAKIJ, OLARN",0,112,1564,1969,54
"ZIEGLER, JAMIE ELIAS",0,52,1564,2012,11
"SERVIN ZELAYA, LEANDRO ESEQUIEL",0,43,1564,2005,18
NAWAF SALEH BASABAIEN,0,96,1563,1999,24
TANOE YAO AUBIN MAXIMILIEN,0,140,1563,2001,22
"WASIF, ZENOBIA",0,121,1563,1964,59
"ISHII, HIBIKI",0,95,1563,1995,28
JAMAL NASIR,0,121,1563,1986,37
"KIM, BOKEON",0,77,1563,1991,32
"KOBAYASHI, HIDEHIKO",0,95,1563,1969,54
MATUNDU RICHARD,0,139,1563,1990,33
MOAHMOUD IBRA AL ADAM,0,128,1563,1987,36
"SHADRINA, EVA",0,66,1563,2008,15
"AL KALBANI, WADIMA",3,23,1563,2000,23
"ALARCON VEGA, ICKER ALDAIR",0,82,1563,2010,13
"ALJABRI, SALAM HUMAID",0,142,1563,1981,42
EMMANUEL TARR,0,162,1563,1985,38
"BARRIOS CHAMORRO, JESUS ADRIAN",0,43,1562,2001,22
"WILSON, LOUIS",0,113,1562,2004,19
"MIRLAN KYZY, AZALIIA",0,97,1562,2005,18
AHLAM RASHED,0,23,1561,2006,17
SU LAET NANDAR,0,88,1561,2003,20
"KONEY,NII KONEY-KWAKU",0,155,1561,1983,40
"WELDEAMANUEL, BEKELE TESHOME",0,138,1561,1964,59
"DE FATIMA, GRACIANO DO ROSARIO",0,176,1560,1986,37
"ALASFOUR, HAMAD",0,164,1560,1999,24
"GUTIERREZ CHOGUAJ, JOSE DAVID",0,108,1560,2005,18
"KYUN, SUNG MIN",0,77,1560,1996,27
"LAM KIN CHEUNG, STEPHANE",0,163,1560,2001,22
SYED OMER IMRAN,0,121,1560,2003,20
"GURIRAB, MONTGOMERY",0,124,1559,1996,27
"GUSAROV, KLIM",0,66,1559,1998,25
"MENDEZ MARTINEZ, ARMANDO",0,105,1559,1967,56
"MOHAMMAD, DAOUD",0,103,1559,1978,45
ABDEL RAHMAN ALKAYYALI,0,103,1559,2002,21
"AL ALI, AISHA SAIF",0,23,1558,2004,19
"ALRUWAIYEH, MUSA",0,164,1557,1985,38
HYDER MENGAL,0,121,1557,1974,49
MALCOLM DAVID,0,162,1557,2004,19
"SITOE, CHEILA ANDRE",1,132,1557,1999,24
"VIANA, VALERIA",0,114,1557,2006,17
"ALVAREZ TAPIA, WILFREDO",0,115,1557,1953,70
AYEMOU MAZAN EMMANUELA ESTHER,0,140,1556,2008,15
"TAQI, MOHAMED",0,122,1556,2005,18
SHER SHAH,0,121,1556,1994,29
"SERDAROV, YBRAGIM",0,70,1556,2002,21
"LEE, CHULWOO",0,77,1556,1971,52
"ANDRIANTSIFERANA, IRINA",1,84,1556,2000,23
"ELIAS, REDWAN",0,128,1556,2000,23
MUHAMMAD BILAL,0,121,1555,1985,38
"FADHIL, KHALID ALI",0,142,1555,1981,42
"FARRUGIA, JAMIE",3,126,1555,1999,24
"NAM, JU WON",0,77,1555,2003,20
"MATTHARY, NABIL RASHEED",0,146,1554,1986,37
SAEED Y KISHKO,0,128,1554,1965,58
"MABOTE, SA ADOLFO",0,132,1554,1956,67
"SMITH, MICHAEL",0,169,1553,1989,34
ORPHANOU MARIOS,0,120,1553,1992,31
"LOPEZ HERNANDEZ, JOSE DANIEL",0,108,1553,1985,38
"BUASROUNG, EKASITH",0,112,1553,1945,78
"MONIZ, FERNANDO",0,176,1553,1972,51
"SANCHEZ PINEDA, JOSE RICARDO",0,114,1553,2000,23
"ORELLANA, FERNANDO",0,114,1552,1989,34
"WONG, ADRIAN KWAN YUI",0,129,1552,2007,16
"JANE, DITSHABA",0,124,1552,2004,19
"KHALIL, HANAN",0,23,1552,2005,18
"MORENO MORA, MILAYDES LOURDES",0,91,1552,1979,44
MUHAMUBI REYEEN,0,124,1552,1999,24
OMAR ADEN OMAR,0,153,1552,1991,32
"OMAR, ABDULHAKIM OMAR",0,133,1552,1994,29
SABRI MUSTAFA,0,123,1551,1977,46
ANDRIAMAMPIONONA JEAN WILVIN,0,84,1551,1986,37
"NATSHEH, WAJD",0,128,1551,2001,22
"AL AWAINI, AMER",0,96,1551,1991,32
"RUIZ DIAZ, JORGE",0,43,1551,1970,53
"BRIDGEWATER, TREVOR",0,173,1551,2005,18
"FOURNIER, BENJAMIN",0,100,1551,2001,22
